"주차장코드","주차장명","주소","주차장 종류","주차장 종류명","운영구분","운영구분명","전화번호","주차현황 정보 제공여부","주차현황 정보 제공여부명","주차 면(주차 가능 차량 수)","현재 주차중인 대수","현재 주차 차량 업데이트 시간","유무료구분","유무료구분명","야간무료개방여부","야간무료개방여부명","평일 운영 시작시각(HHMM)","평일 운영 종료시각(HHMM)","주말 운영 시작시각(HHMM)","주말 운영 종료시각(HHMM)","공휴일 운영 시작시각(HHMM)","공휴일 운영 종료시각(HHMM)","최종데이터 동기화 시간","토요일 유,무료 구분","토요일 유,무료 구분명","공휴일 유,무료 구분","공휴일 유,무료 구분명","월 정기권 금액","노상 주차장 관리그룹번호","기본 주차 요금","기본 주차 시간(분 단위)","추가 단위 요금","추가 단위 시간(분 단위)","버스 기본 주차 요금","버스 기본 주차 시간(분 단위)","버스 추가 단위 시간(분 단위)","버스 추가 단위 요금","일 최대 요금","주차장 위치 좌표 위도","주차장 위치 좌표 경도","배정코드","배정코드명"
"1535947","거주자우선주차장(구)","성동구 마장동 494-0","NS","노상 주차장","1","시간제 주차장","","0","미연계중","124","0","","Y","유료","N","야간 미개방","0900","1900","0900","1900","0000","0000","2019-06-10 11:14:02","N","무료","Y","유료","80000","1120010500004","250","5","250","5","0","0","0","0","10000","37.56958504","127.0398131","PIS02","미배정미점유"
"1535947","거주자우선주차장(구)","성동구 마장동 494-0","NS","노상 주차장","1","시간제 주차장","","0","미연계중","124","0","","Y","유료","N","야간 미개방","0900","1900","0900","1900","0000","0000","2019-06-10 11:14:02","N","무료","Y","유료","80000","1120010500004","250","5","250","5","0","0","0","0","10000","37.56963211","127.03984906","PIS02","미배정미점유"
"1535947","거주자우선주차장(구)","성동구 마장동 494-0","NS","노상 주차장","1","시간제 주차장","","0","미연계중","124","0","","Y","유료","N","야간 미개방","0900","1900","0900","1900","0000","0000","2019-06-10 11:14:02","N","무료","Y","유료","80000","1120010500004","250","5","250","5","0","0","0","0","10000","37.56920729","127.03951748","PIS02","미배정미점유"
"1535947","거주자우선주차장(구)","성동구 마장동 494-0","NS","노상 주차장","1","시간제 주차장","","0","미연계중","124","0","","Y","유료","N","야간 미개방","0900","1900","0900","1900","0000","0000","2019-06-10 11:14:02","N","무료","Y","유료","80000","1120010500004","250","5","250","5","0","0","0","0","10000","37.56915903","127.03948077","PIS02","미배정미점유"
"1535947","거주자우선주차장(구)","성동구 마장동 494-0","NS","노상 주차장","1","시간제 주차장","","0","미연계중","124","0","","Y","유료","N","야간 미개방","0900","1900","0900","1900","0000","0000","2019-06-10 11:14:02","N","무료","Y","유료","80000","1120010500004","250","5","250","5","0","0","0","0","10000","37.56925615","127.0395527","PIS02","미배정미점유"
"1535947","거주자우선주차장(구)","성동구 마장동 494-0","NS","노상 주차장","1","시간제 주차장","","0","미연계중","124","0","","Y","유료","N","야간 미개방","0900","1900","0900","1900","0000","0000","2019-06-10 11:14:02","N","무료","Y","유료","80000","1120010500004","250","5","250","5","0","0","0","0","10000","37.56930263","127.03958941","PIS02","미배정미점유"
"1535947","거주자우선주차장(구)","성동구 마장동 494-0","NS","노상 주차장","1","시간제 주차장","","0","미연계중","124","0","","Y","유료","N","야간 미개방","0900","1900","0900","1900","0000","0000","2019-06-10 11:14:02","N","무료","Y","유료","80000","1120010500004","250","5","250","5","0","0","0","0","10000","37.56935089","127.03962762","PIS02","미배정미점유"
"1535947","거주자우선주차장(구)","성동구 마장동 494-0","NS","노상 주차장","1","시간제 주차장","","0","미연계중","124","0","","Y","유료","N","야간 미개방","0900","1900","0900","1900","0000","0000","2019-06-10 11:14:02","N","무료","Y","유료","80000","1120010500004","250","5","250","5","0","0","0","0","10000","37.56911256","127.03944481","PIS02","미배정미점유"
"1535947","거주자우선주차장(구)","성동구 마장동 494-0","NS","노상 주차장","1","시간제 주차장","","0","미연계중","124","0","","Y","유료","N","야간 미개방","0900","1900","0900","1900","0000","0000","2019-06-10 11:14:02","N","무료","Y","유료","80000","1120010500004","250","5","250","5","0","0","0","0","10000","37.56939855","127.03966509","PIS02","미배정미점유"
"1535947","거주자우선주차장(구)","성동구 마장동 494-0","NS","노상 주차장","1","시간제 주차장","","0","미연계중","124","0","","Y","유료","N","야간 미개방","0900","1900","0900","1900","0000","0000","2019-06-10 11:14:02","N","무료","Y","유료","80000","1120010500004","250","5","250","5","0","0","0","0","10000","37.56944562","127.03970255","PIS02","미배정미점유"
"1535947","거주자우선주차장(구)","성동구 마장동 494-0","NS","노상 주차장","1","시간제 주차장","","0","미연계중","124","0","","Y","유료","N","야간 미개방","0900","1900","0900","1900","0000","0000","2019-06-10 11:14:02","N","무료","Y","유료","80000","1120010500004","250","5","250","5","0","0","0","0","10000","37.56949269","127.03973851","PIS02","미배정미점유"
"1535960","거주자우선주차장(구)","성동구 성수동2가 276-5","NS","노상 주차장","1","시간제 주차장","","0","미연계중","224","0","","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 11:14:07","N","무료","Y","유료","80000","1120011500018","250","5","250","5","0","0","0","0","10000","37.54278554","127.05657095","PIS02","미배정미점유"
"1535960","거주자우선주차장(구)","성동구 성수동2가 276-5","NS","노상 주차장","1","시간제 주차장","","0","미연계중","224","0","","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 11:14:07","N","무료","Y","유료","80000","1120011500018","250","5","250","5","0","0","0","0","10000","37.54294761","127.05664517","PIS02","미배정미점유"
"1535960","거주자우선주차장(구)","성동구 성수동2가 276-5","NS","노상 주차장","1","시간제 주차장","","0","미연계중","224","0","","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 11:14:07","N","무료","Y","유료","80000","1120011500018","250","5","250","5","0","0","0","0","10000","37.54798035","127.0601582","PIS02","미배정미점유"
"1535960","거주자우선주차장(구)","성동구 성수동2가 276-5","NS","노상 주차장","1","시간제 주차장","","0","미연계중","224","0","","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 11:14:07","N","무료","Y","유료","80000","1120011500018","250","5","250","5","0","0","0","0","10000","37.54546056","127.06098124","PIS02","미배정미점유"
"1535960","거주자우선주차장(구)","성동구 성수동2가 276-5","NS","노상 주차장","1","시간제 주차장","","0","미연계중","224","0","","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 11:14:07","N","무료","Y","유료","80000","1120011500018","250","5","250","5","0","0","0","0","10000","37.54486224","127.06115373","PIS02","미배정미점유"
"1535960","거주자우선주차장(구)","성동구 성수동2가 276-5","NS","노상 주차장","1","시간제 주차장","","0","미연계중","224","0","","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 11:14:07","N","무료","Y","유료","80000","1120011500018","250","5","250","5","0","0","0","0","10000","37.54458084","127.06391867","PIS02","미배정미점유"
"1535960","거주자우선주차장(구)","성동구 성수동2가 276-5","NS","노상 주차장","1","시간제 주차장","","0","미연계중","224","0","","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 11:14:07","N","무료","Y","유료","80000","1120011500018","250","5","250","5","0","0","0","0","10000","37.54567507","127.06164148","PIS02","미배정미점유"
"1535960","거주자우선주차장(구)","성동구 성수동2가 276-5","NS","노상 주차장","1","시간제 주차장","","0","미연계중","224","0","","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 11:14:07","N","무료","Y","유료","80000","1120011500018","250","5","250","5","0","0","0","0","10000","37.54591262","127.06165013","PIS02","미배정미점유"
"1535960","거주자우선주차장(구)","성동구 성수동2가 276-5","NS","노상 주차장","1","시간제 주차장","","0","미연계중","224","0","","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 11:14:07","N","무료","Y","유료","80000","1120011500018","250","5","250","5","0","0","0","0","10000","37.54654286","127.06267551","PIS02","미배정미점유"
"1535960","거주자우선주차장(구)","성동구 성수동2가 276-5","NS","노상 주차장","1","시간제 주차장","","0","미연계중","224","0","","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 11:14:07","N","무료","Y","유료","80000","1120011500018","250","5","250","5","0","0","0","0","10000","37.54633453","127.06375019","PIS02","미배정미점유"
"1535960","거주자우선주차장(구)","성동구 성수동2가 276-5","NS","노상 주차장","1","시간제 주차장","","0","미연계중","224","0","","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 11:14:07","N","무료","Y","유료","80000","1120011500018","250","5","250","5","0","0","0","0","10000","37.54801969","127.06013502","PIS02","미배정미점유"
"1535960","거주자우선주차장(구)","성동구 성수동2가 276-5","NS","노상 주차장","1","시간제 주차장","","0","미연계중","224","0","","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 11:14:07","N","무료","Y","유료","80000","1120011500018","250","5","250","5","0","0","0","0","10000","37.54781044","127.06026435","PIS02","미배정미점유"
"1535960","거주자우선주차장(구)","성동구 성수동2가 276-5","NS","노상 주차장","1","시간제 주차장","","0","미연계중","224","0","","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 11:14:07","N","무료","Y","유료","80000","1120011500018","250","5","250","5","0","0","0","0","10000","37.54779077","127.06027856","PIS02","미배정미점유"
"1535960","거주자우선주차장(구)","성동구 성수동2가 276-5","NS","노상 주차장","1","시간제 주차장","","0","미연계중","224","0","","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 11:14:07","N","무료","Y","유료","80000","1120011500018","250","5","250","5","0","0","0","0","10000","37.54460568","127.06383875","PIS02","미배정미점유"
"1535960","거주자우선주차장(구)","성동구 성수동2가 276-5","NS","노상 주차장","1","시간제 주차장","","0","미연계중","224","0","","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 11:14:07","N","무료","Y","유료","80000","1120011500018","250","5","250","5","0","0","0","0","10000","37.54635602","127.06367984","PIS02","미배정미점유"
"1535960","거주자우선주차장(구)","성동구 성수동2가 276-5","NS","노상 주차장","1","시간제 주차장","","0","미연계중","224","0","","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 11:14:07","N","무료","Y","유료","80000","1120011500018","250","5","250","5","0","0","0","0","10000","37.54511376","127.06214235","PIS02","미배정미점유"
"1535960","거주자우선주차장(구)","성동구 성수동2가 276-5","NS","노상 주차장","1","시간제 주차장","","0","미연계중","224","0","","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 11:14:07","N","무료","Y","유료","80000","1120011500018","250","5","250","5","0","0","0","0","10000","37.54742293","127.06050281","PIS02","미배정미점유"
"1535960","거주자우선주차장(구)","성동구 성수동2가 276-5","NS","노상 주차장","1","시간제 주차장","","0","미연계중","224","0","","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 11:14:07","N","무료","Y","유료","80000","1120011500018","250","5","250","5","0","0","0","0","10000","37.54251759","127.05634788","PIS02","미배정미점유"
"1535960","거주자우선주차장(구)","성동구 성수동2가 276-5","NS","노상 주차장","1","시간제 주차장","","0","미연계중","224","0","","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 11:14:07","N","무료","Y","유료","80000","1120011500018","250","5","250","5","0","0","0","0","10000","37.54730135","127.06073824","PIS02","미배정미점유"
"1535960","거주자우선주차장(구)","성동구 성수동2가 276-5","NS","노상 주차장","1","시간제 주차장","","0","미연계중","224","0","","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 11:14:07","N","무료","Y","유료","80000","1120011500018","250","5","250","5","0","0","0","0","10000","37.54720595","127.06083472","PIS02","미배정미점유"
"1535960","거주자우선주차장(구)","성동구 성수동2가 276-5","NS","노상 주차장","1","시간제 주차장","","0","미연계중","224","0","","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 11:14:07","N","무료","Y","유료","80000","1120011500018","250","5","250","5","0","0","0","0","10000","37.54689032","127.06153207","PIS02","미배정미점유"
"1535960","거주자우선주차장(구)","성동구 성수동2가 276-5","NS","노상 주차장","1","시간제 주차장","","0","미연계중","224","0","","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 11:14:07","N","무료","Y","유료","80000","1120011500018","250","5","250","5","0","0","0","0","10000","37.54686942","127.06160167","PIS02","미배정미점유"
"1535960","거주자우선주차장(구)","성동구 성수동2가 276-5","NS","노상 주차장","1","시간제 주차장","","0","미연계중","224","0","","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 11:14:07","N","무료","Y","유료","80000","1120011500018","250","5","250","5","0","0","0","0","10000","37.54682524","127.06174684","PIS02","미배정미점유"
"1535960","거주자우선주차장(구)","성동구 성수동2가 276-5","NS","노상 주차장","1","시간제 주차장","","0","미연계중","224","0","","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 11:14:07","N","무료","Y","유료","80000","1120011500018","250","5","250","5","0","0","0","0","10000","37.54680494","127.06181719","PIS02","미배정미점유"
"1535960","거주자우선주차장(구)","성동구 성수동2가 276-5","NS","노상 주차장","1","시간제 주차장","","0","미연계중","224","0","","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 11:14:07","N","무료","Y","유료","80000","1120011500018","250","5","250","5","0","0","0","0","10000","37.54678286","127.06188678","PIS02","미배정미점유"
